logFC	AveExpr	t	P.Value	adj.P.Val	B
TBCEL	-0.138422035024484	7.13575487866056	-1.03388062194824	0.313276912655069	0.587498276616971	-5.63206902305004
CRYBB1	0.166642366594539	3.31114012994167	1.03386847335639	0.313282456859271	0.587498276616971	-5.63208096085938
GLTSCR1L	-0.123692615913495	8.69633913940483	-1.03351448941182	0.313444033572143	0.587754418370151	-5.63242874786866
ATP5G2	0.12117551518999	6.84108833386236	1.03313509370617	0.31361727497063	0.58803239056993	-5.63280138329336
NADK	0.171854120699421	7.35137125752742	1.03277687739037	0.313780907480846	0.588245898671273	-5.63315310418906
PLXDC1	0.181992142487592	6.10715830837196	1.03277630965805	0.313781166867763	0.588245898671273	-5.63315366154012
SNX29P1 /// SNX29P2	0.287020493692387	4.30345176304096	1.0326157179808	0.313854544469292	0.588293815338167	-5.63331130569782
ALG5	-0.148751768500429	6.69745224990932	-1.03261088819987	0.313856751482284	0.588293815338167	-5.63331604649205
PALM2	0.321598618594359	4.8871510297545	1.03247479809317	0.313918943623838	0.588321550251379	-5.63344962102667
TMEM219	0.10338114406671	8.5980252479977	1.03246903939853	0.313921575495527	0.588321550251379	-5.63345527292615
RP11-998D10.7	0.159464656444061	4.83455523927967	1.03230910441975	0.313994676131064	0.588411663023075	-5.63361223061815
GOLPH3	0.228558157949244	9.5517237978809	1.03221116217147	0.314039448017701	0.588448678885941	-5.63370833885303
CA9	-0.142858616661557	4.7053135955271	-1.03209769108304	0.314091324173889	0.588466028306015	-5.63381967492412
ADCK3	0.113423367867434	7.65117032911789	1.0320814568175	0.314098746571161	0.588466028306015	-5.63383560283652
TCEB1	0.135899697724673	8.37174351593655	1.03198056185731	0.314144879092735	0.588505579949114	-5.63393458879623
CNOT11	0.113667780503221	10.3676258164017	1.03190411923572	0.314179834383003	0.588524188012762	-5.6340095792968
CCDC88A	-0.178733665171229	5.10356614211429	-1.03139175712468	0.314414195669474	0.588916292278891	-5.63451207993072
RNF187	0.0975668163037405	5.27465219471722	1.03117606423655	0.314512893425047	0.589054248555272	-5.63472355444787
HOXD8	-0.249981992309052	6.62855082857431	-1.03095576829128	0.314613720064475	0.589196169752086	-5.63493950107021
C11orf92	0.580466429277601	8.50489965874662	1.03079368774513	0.314687916840183	0.589241571698505	-5.63509835523381
FSCN2	0.125610071154828	4.96265527031136	1.03079335545647	0.314688068967046	0.589241571698505	-5.63509868088492
C14orf182	0.154533273951356	3.73735648179463	1.0304344439119	0.314852414532291	0.589502371421708	-5.63545036812498
LA16c-358B7.3	-0.214210729996093	7.49994712929395	-1.03031338025912	0.314907863239987	0.589559256817997	-5.63556897019707
SH2D2A	-0.331576522504736	4.33975802512453	-1.0298831284191	0.315104979920166	0.589856843211764	-5.63599037263859
SMEK1	-0.270405783072204	6.30073545952026	-1.02985695415555	0.315116974275332	0.589856843211764	-5.6360160034585
H2AFX	0.126740487050701	6.00769333348959	1.02978284605213	0.315150936059323	0.589873469370943	-5.6360885697228
ANKRD30B	0.32568327852487	4.6713891511473	1.02972575514374	0.315177101075358	0.589875500699643	-5.63614446964617
COBL	0.281218647514884	8.18967361654968	1.02949985260938	0.315280648249973	0.590022346183908	-5.63636563232687
LOC101928661	0.0886440439881443	2.38606257447907	1.02918647867736	0.31542432954568	0.590244270102187	-5.63667235904044
ZIC4	0.120193798101486	3.31435240385592	1.0290554234875	0.315484431783974	0.59030977212085	-5.63680060948167
SRPK1	0.126278927775601	7.33074433434285	1.02895730715407	0.315529433471753	0.590339830293489	-5.63689661641197
ZSWIM8	-0.106874847560474	7.26023452628913	-1.02878146212255	0.315610097264437	0.590339830293489	-5.63706866040777
SLC16A10	0.211976136626071	5.15136844033693	1.02876713153939	0.315616671643945	0.590339830293489	-5.63708268006132
IL4R	-0.230119414779004	8.96558003499187	-1.02869917801298	0.315647847704583	0.590339830293489	-5.63714915682056
FAM170A	0.131053241716006	3.95487523830256	1.02869209671639	0.315651096622498	0.590339830293489	-5.63715608399969
BC042366	0.280169539425381	3.4382539605011	1.02866342312199	0.315664252385987	0.590339830293489	-5.6371841331043
TMEM56	-0.265810791871181	6.94013508719138	-1.02863198868696	0.31567867529849	0.590339830293489	-5.63721488211467
BC039319	0.358035128320018	5.23782505274438	1.02858269832491	0.315701291897598	0.590339830293489	-5.63726309600846
PDCL	0.11896426651806	7.94697729824751	1.02841954707292	0.315776161068399	0.590373883293376	-5.63742266936518
ERI3	-0.15912292952919	7.62463049976528	-1.02834180554172	0.315811840617311	0.590373883293376	-5.637498698043
POM121L12	0.145392220572702	3.71165376592946	1.02830248819378	0.315829886434368	0.590373883293376	-5.63753714716187
SHMT1	-0.116831811122266	4.96932568358939	-1.02829793450912	0.315831976524701	0.590373883293376	-5.63754160020414
TRBV27	0.285103514667223	4.39854689095265	1.02826954464305	0.315845007375874	0.590373883293376	-5.63756936221817
ATP10A	0.10529619289078	6.02274190994364	1.02811274876363	0.315916982980868	0.590461493937541	-5.63772267811586
ABCB9	0.134322583382736	4.5551909479156	1.02784724315591	0.316038887106623	0.590618838805218	-5.63798224317485
DYRK1B	0.118836920199976	5.23668727712602	1.02782001495354	0.316051390527316	0.590618838805218	-5.63800885876047
MMP21	0.169525782424219	4.0374840057154	1.02771625373156	0.316099041756707	0.590660956710713	-5.63811027962486
CTDP1	0.137690412419116	6.90873482188612	1.02733221716206	0.316275450530975	0.590943644462069	-5.63848557424632
LOC101929592	0.212254373827256	3.02889766841474	1.02725345480004	0.316311638925399	0.590958008670087	-5.63856252816412
LOC101929340	0.160024293218293	7.09658063092193	1.0271464980997	0.316360786252133	0.590958008670087	-5.63866702058153
RP11-66N11.8	0.233771031560572	5.67548433732015	1.02710269159436	0.31638091719209	0.590958008670087	-5.63870981496687
RALYL	-0.648254260178491	3.92720522266856	-1.02709676370644	0.316383641376434	0.590958008670087	-5.63871560576911
MYOD1	0.235934718661443	3.75017013728354	1.02682872164906	0.316506838451224	0.591141176873881	-5.63897741787203
DDI2 /// RSC1A1	0.153497671096083	6.63067127733166	1.0266334390054	0.316596615256721	0.591261901765768	-5.63916812305998
LOC100505811	0.278831824686801	3.3128608755674	1.02642313541343	0.316693317685689	0.591316467981515	-5.63937346070358
MTMR4	-0.101562144905551	9.58864057244246	-1.02641240889727	0.316698250542706	0.591316467981515	-5.63938393292019
TREML5P	0.164578165540535	3.34457659033448	1.02640587301812	0.316701256256936	0.591316467981515	-5.63939031380143
LOC439933	0.131359732746075	3.57075964385358	1.02625848846872	0.316769040671774	0.591385958366286	-5.639534193455
LOC101927865	0.135434485476777	3.14446577123744	1.0261625800245	0.316813155929765	0.591385958366286	-5.63962781117848
RP11-138I17.1	0.0816039269998806	2.417129705119	1.02616094883951	0.316813906267653	0.591385958366286	-5.6396294033356
MESDC2	-0.156819506400575	8.36649637119486	-1.02602892204219	0.316874642165427	0.591427862632251	-5.63975826371719
PKP1	-0.424138644735015	6.8293924630593	-1.02600282938141	0.316886646466481	0.591427862632251	-5.63978372883339
HORMAD2	0.139244650799981	2.56384878865	1.02585957799712	0.316952557022145	0.591503938836853	-5.63992352457919
ZSCAN26	-0.269349173598322	7.62818367086164	-1.02576271601736	0.316997129096395	0.591540183778737	-5.64001804003995
MDP1 /// NEDD8-MDP1	-0.115459219699945	8.72284236275657	-1.02562641804925	0.317059855544074	0.591610297691124	-5.64015102257176
THRAP3	-0.231095419536343	7.60500015889966	-1.02530000669129	0.317210110695946	0.5917437165988	-5.64046942952819
ASAH2B	-0.124563280533078	5.52725232526652	-1.02525545080036	0.31723062475692	0.5917437165988	-5.64051288574395
T-18	0.133914383075923	2.66151511127192	1.02519312428348	0.317259322193549	0.5917437165988	-5.64057367114834
GTF3C2-AS1	0.103317421791182	3.25850703877745	1.02518663931146	0.317262308219914	0.5917437165988	-5.64057999557962
TOM1L2	-0.12135839364845	6.31514677534825	-1.02516162883542	0.317273824560058	0.5917437165988	-5.64060438656473
LOC100505824	0.121994855314464	2.86389848931131	1.02514319381216	0.317282313351508	0.5917437165988	-5.64062236462421
NICN1	-0.193971395987402	8.55481907856653	-1.02508665035336	0.317308350966224	0.591745354799047	-5.64067750468469
UCKL1	0.102693813798023	5.83275890774005	1.02486129623636	0.317412138912935	0.591891977105545	-5.64089723843073
LOC101927990	0.176377827271515	2.63723033043967	1.0245924878874	0.317535971199436	0.592038652388564	-5.64115928593514
CRLF2	0.190159113406718	3.87112125100515	1.02450916477055	0.317574362675669	0.592038652388564	-5.64124050084953
ZNF584	0.120402102105638	7.12718138576088	1.02447735327415	0.317589020818813	0.592038652388564	-5.64127150590235
SUMF2	-0.154963316979554	10.1235501468265	-1.02447201015816	0.317591482873576	0.592038652388564	-5.64127671348186
DEFA4	0.124079402797537	3.81727202867328	1.02430566620619	0.317668139239357	0.592094040692365	-5.64143882566394
TMEM110 /// TMEM110-MUSTN1	-0.134919751557782	5.22773339097482	-1.02429827996668	0.317671543345959	0.592094040692365	-5.64144602345043
MKNK1	-0.145178264655074	7.33531466179819	-1.02410918450566	0.317758700786871	0.592166471512552	-5.6416302784501
PNCK	-0.231961490912754	6.00905257763462	-1.02410472083697	0.317760758374146	0.592166471512552	-5.64163462748891
ZNF436	-0.275344114932898	7.71473814405424	-1.0240087360889	0.317805006087283	0.592183312285243	-5.64172814316951
MAPK6	0.166928410374174	6.56764263044362	1.02397588506364	0.317820150976897	0.592183312285243	-5.64176014734252
FBXO8	-0.167833591482294	7.44395427983441	-1.02379422604498	0.317903908096905	0.592292452347847	-5.64193710680953
ISCU	-0.142874490556108	9.3860020011008	-1.02350389041022	0.318037804776742	0.592494983631602	-5.64221987287746
ZNF41	-0.100700671282753	3.28115908170999	-1.02337882695365	0.318095493644429	0.592521670436999	-5.6423416535162
MASP2	0.0941435163035368	3.38022115654283	1.02336360833729	0.318102514141496	0.592521670436999	-5.64235647174384
MDH2	0.162938309661795	9.35970148465366	1.02297294751576	0.31828276715796	0.592728064403547	-5.64273678687874
LDLRAD3	0.260636863926248	10.9172834994044	1.02288574199307	0.318323014073273	0.592728064403547	-5.64282166517556
ATP5B	0.0945437118489627	11.5780762044611	1.02286510886685	0.318332537155772	0.592728064403547	-5.64284174672152
KCTD20	-0.10272297142113	6.76351285205738	-1.02286170291601	0.318334109169069	0.592728064403547	-5.64284506158694
NR0B1	0.0754025563267806	3.06845925550531	1.02277771934014	0.318372873435517	0.592728064403547	-5.64292679605246
IL13	0.164343679773275	4.03485079709978	1.02273955680372	0.318390489200577	0.592728064403547	-5.64296393459084
EIF1B-AS1	-0.1389943788991	3.68434392345798	-1.02272089479627	0.318399103802805	0.592728064403547	-5.64298209539602
SHE	-0.260619564418014	5.47308961398731	-1.02267799129532	0.318418909185847	0.592728064403547	-5.64302384551659
C11orf1	-0.116349647759841	7.6554847343447	-1.02260223784084	0.318453881087618	0.592728064403547	-5.64309755864055
GSK3A	-0.130612557918586	6.17247439466976	-1.02257279121159	0.318467475977894	0.592728064403547	-5.64312621083575
CCKBR	-0.175909401180712	3.60261411856049	-1.02248627759363	0.31850741986142	0.592728064403547	-5.64321038613554
UBA6	-0.118244896605546	5.98682902955859	-1.02245393041219	0.318522355664943	0.592728064403547	-5.643241857384
LOC100506406	0.267643130775821	5.00031713421446	1.02241369901193	0.318540932570614	0.592728064403547	-5.64328099810596
TMEM102	0.22120888898777	3.04888681822738	1.02214378221487	0.318665586751078	0.592853181593474	-5.64354356165281
CTSZ	-0.139112904484554	7.13792253677653	-1.02213261301452	0.318670745700609	0.592853181593474	-5.6435544252329
INHBA-AS1	0.0999756286198481	2.93503220997439	1.02210436934775	0.318683791449247	0.592853181593474	-5.64358189559901
TRAV8-3	0.129767469717092	2.63231228458139	1.02200685909677	0.318728834319171	0.592890080922723	-5.64367673081683
CHST12	-0.114560692440975	6.86736397238791	-1.02188922359724	0.318783179598839	0.592921776402628	-5.6437911283643
SUGT1P3	-0.142781552473043	3.2764492996696	-1.02186084299519	0.318796291853216	0.592921776402628	-5.64381872601083
LOC151484	0.126474500383688	3.60624009768585	1.0216782982938	0.318880639252937	0.593031757351868	-5.64399621826829
IRX1	0.148502217369072	2.70449648639326	1.0215369220925	0.31894597494454	0.593106367069543	-5.6441336619085
ALS2CL	-0.293274840434555	5.79696030095726	-1.02134626504805	0.319034100231377	0.593222877714389	-5.64431898852419
LRRC38	0.188942718863371	3.37104007012228	1.02129224320729	0.319059073260502	0.593222877714389	-5.64437149436139
SLFN11	-0.319484963441564	7.49299748303262	-1.02113462448043	0.319131944557787	0.5933114643901	-5.64452467560779
PPP4C	-0.209661259543277	7.17615854498544	-1.02029308113204	0.31952121036359	0.5938303652669	-5.64534216731108
BCAS2	-0.139388421841168	9.71267927810848	-1.0202887867205	0.319523197650168	0.5938303652669	-5.64534633743362
RP11-171I2.4	0.369983301700818	6.14037335674199	1.02028275152991	0.319525990516249	0.5938303652669	-5.64535219792686
MTMR2	-0.164422764272426	8.53554177500988	-1.02025426737127	0.31953917217763	0.5938303652669	-5.64537985714979
DNAJC28	0.270063384777417	4.49737648179494	1.02024771233903	0.319542205714898	0.5938303652669	-5.64538622224215
C12orf60	0.494164136160948	4.52877524171195	1.02020377473975	0.319562539676154	0.5938303652669	-5.64542888574847
DNAH11	-0.178391155340639	3.69334879419499	-1.02009651447441	0.319612182670186	0.593875694138313	-5.64553302876936
MIR6716 /// PHLDB1	-0.17297360095578	6.5399826841233	-1.01987929978795	0.319712732194981	0.593979328655847	-5.64574390052967
MALAT1	-0.165144823745068	12.1642061687869	-1.01986691643052	0.319718465169346	0.593979328655847	-5.64575592106257
OR51A10P /// OR51A10P	0.107756576176951	2.69721585677585	1.01962116821393	0.319832251219697	0.594080200558957	-5.64599444188381
SLC12A6	0.14159189534963	5.38507643307457	1.01958613942223	0.319848472527268	0.594080200558957	-5.64602843628107
RP11-266L9.1	0.246516976925697	3.82280360263354	1.01958600117002	0.319848536550938	0.594080200558957	-5.64602857044864
IGHA1 /// IGHG1 /// IGHM	0.101968428982869	4.12847772756071	1.01939826005544	0.319935486510438	0.594194775957477	-5.64621074968987
MYRFL	0.414503976540686	6.28887485678954	1.01915256564029	0.32004930191482	0.594359224716665	-5.6464491198046
MORC3	-0.120203775994014	8.52217285585184	-1.01883652868374	0.320195744612549	0.594549263784389	-5.64675565957136
OSBP2	0.15330964563454	5.09201312181599	1.01876350426354	0.320229588784605	0.594549263784389	-5.64682647738999
TNFAIP2	-0.272778486751825	6.12060658518778	-1.01873199404476	0.320244193405229	0.594549263784389	-5.64685703404562
OR4F16 /// OR4F21 /// OR4F29 /// OR4F3	0.215109316931255	3.58255257197894	1.01871353846051	0.320252747571617	0.594549263784389	-5.64687493073197
PPFIA3	0.16547699267556	5.75162052225988	1.01860245011102	0.320304240431745	0.594597926989317	-5.64698264879181
RP9	0.183311713938046	6.29879775191263	1.01851880490102	0.32034301639311	0.594622977315599	-5.64706374933635
CXorf67	0.100808126402179	2.96150287848091	1.01842639280007	0.320385860314368	0.594655574068335	-5.64715334310381
RAB38	-0.331872551401625	5.0064014025771	-1.01813843147309	0.320519390208481	0.594856471056851	-5.64743247548201
CD4	0.155859775232975	4.36710715912362	1.01800043766648	0.320583392857355	0.594909060377261	-5.64756621322303
BRS3	0.207107754565098	3.29795836888444	1.01796826996787	0.320598313787491	0.594909060377261	-5.64759738644925
LINC00266-1	0.337888377664226	5.37292848817543	1.01773560422983	0.320706249901991	0.595032185324606	-5.64782283290203
NLRP13	0.208773066055195	4.5223311263509	1.01771617566747	0.320715264173471	0.595032185324606	-5.64784165652803
SPANXA1 /// SPANXA2	0.205395405845883	4.37926493618666	1.01758338436796	0.3207768801267	0.595099559913235	-5.64797030452863
INPP5J	0.217241262466621	6.60719871703192	1.01742552571073	0.320850138297771	0.595162364534678	-5.64812321811095
CXCL5	-0.240965571279684	3.56660917821551	-1.01737827092134	0.320872070323283	0.595162364534678	-5.6481689884504
C19orf47	0.121697976688593	4.96979668904054	1.01733193470977	0.320893577038093	0.595162364534678	-5.64821386721204
RP3-496C20.1	-0.278389274505206	5.79041998415679	-1.01729234795387	0.320911951829455	0.595162364534678	-5.64825220735832
AMH /// MIR4321	0.181939160462619	4.76508955925546	1.01693435420463	0.321078153591908	0.595404381484115	-5.64859886676227
PTOV1	-0.161691504245357	10.4061452709384	-1.0169022156458	0.321093077157505	0.595404381484115	-5.64862998242414
APLN	0.190008480930555	4.2087615509639	1.01664171440608	0.321214059087783	0.595561306778353	-5.6488821598731
